"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload"
tx_iuzvawilrnh,GATEWAY_SETTLEMENT,pay_R37V5QYA,1761845,INR,2026-08-07,2026-08-25T11:21:49.636Z,SQUARE PAYMENT: 17618.45 INR,"{""gatewayProvider"":""RAZORPAY""}"
tx_feh6u2gb3m5,GATEWAY_SETTLEMENT,pay_H7KI9KSY_1,752778,INR,2026-08-10,2026-08-26T14:16:44.636Z,GATEWAY_SPLIT_SETTLEMENT: 7527.78 INR,"{""reference"":""pay_H7KI9KSY_1""}"
tx_a1ruxnniqv5,GATEWAY_SETTLEMENT,pay_H7KI9KSY_2,752778,INR,2026-08-10,2026-08-26T10:36:04.636Z,GATEWAY_SPLIT_SETTLEMENT: 7527.78 INR,"{""reference"":""pay_H7KI9KSY_2""}"
tx_2bjbmdmhky5,GATEWAY_SETTLEMENT,pay_H7KI9KSY_3,752778,INR,2026-08-10,2026-08-26T04:24:40.636Z,GATEWAY_SPLIT_SETTLEMENT: 7527.78 INR,"{""reference"":""pay_H7KI9KSY_3""}"
tx_9wt2ota6r7,GATEWAY_SETTLEMENT,pay_H7KI9KSY_4,752776,INR,2026-08-10,2026-08-26T03:54:49.636Z,GATEWAY_SPLIT_SETTLEMENT: 7527.76 INR,"{""reference"":""pay_H7KI9KSY_4""}"
tx_cxeemgk9amj,GATEWAY_SETTLEMENT,pay_2TWS8SO2,3097198,INR,2026-08-09,2026-08-26T05:42:36.636Z,GATEWAY_SETTLEMENT: 30971.98 INR,"{""reference"":""pay_2TWS8SO2""}"
tx_8titlf1j975,GATEWAY_SETTLEMENT,pay_PBSV7D2F_1,1173555,INR,2026-08-01,2026-08-26T17:55:38.636Z,GATEWAY_SPLIT_SETTLEMENT: 11735.55 INR,"{""reference"":""pay_PBSV7D2F_1""}"
tx_zl272ywd1x,GATEWAY_SETTLEMENT,pay_PBSV7D2F_2,1173555,INR,2026-08-01,2026-08-26T02:20:26.636Z,GATEWAY_SPLIT_SETTLEMENT: 11735.55 INR,"{""reference"":""pay_PBSV7D2F_2""}"
tx_ob0dqs0jfw8,GATEWAY_SETTLEMENT,pay_PBSV7D2F_3,1173555,INR,2026-08-01,2026-08-26T14:03:46.636Z,GATEWAY_SPLIT_SETTLEMENT: 11735.55 INR,"{""reference"":""pay_PBSV7D2F_3""}"
tx_jchuz0isksm,GATEWAY_SETTLEMENT,pay_K6M4OH0N_1,644133,INR,2026-08-04,2026-08-26T08:00:37.636Z,GATEWAY_SPLIT_SETTLEMENT: 6441.33 INR,"{""reference"":""pay_K6M4OH0N_1""}"
tx_wx4m2c6wnyi,GATEWAY_SETTLEMENT,pay_K6M4OH0N_2,644133,INR,2026-08-04,2026-08-26T02:04:36.636Z,GATEWAY_SPLIT_SETTLEMENT: 6441.33 INR,"{""reference"":""pay_K6M4OH0N_2""}"
tx_fkai8l264cr,GATEWAY_SETTLEMENT,pay_K6M4OH0N_3,644133,INR,2026-08-04,2026-08-26T05:07:52.636Z,GATEWAY_SPLIT_SETTLEMENT: 6441.33 INR,"{""reference"":""pay_K6M4OH0N_3""}"
tx_r3abqhrwj0f,GATEWAY_SETTLEMENT,pay_K6M4OH0N_4,644133,INR,2026-08-04,2026-08-26T14:17:33.636Z,GATEWAY_SPLIT_SETTLEMENT: 6441.33 INR,"{""reference"":""pay_K6M4OH0N_4""}"
tx_wa3o8xx985f,GATEWAY_SETTLEMENT,pay_K6M4OH0N_5,644134,INR,2026-08-04,2026-08-25T20:45:10.636Z,GATEWAY_SPLIT_SETTLEMENT: 6441.34 INR,"{""reference"":""pay_K6M4OH0N_5""}"
tx_ennjifmi2cp,GATEWAY_SETTLEMENT,pay_ULE5SXBE,1789944,INR,2026-08-05,2026-08-26T12:05:14.636Z,GATEWAY_SETTLEMENT: 17899.44 INR,"{""reference"":""pay_ULE5SXBE""}"
tx_urjo4chvpt,GATEWAY_SETTLEMENT,pay_QKKOFFK9,609262,INR,2026-07-20,2026-08-26T05:19:11.636Z,GATEWAY_SETTLEMENT: 6092.62 INR,"{""reference"":""pay_QKKOFFK9""}"
tx_7p0b7s98un,GATEWAY_SETTLEMENT,pay_ADZW2QS4,582645,INR,2026-08-06,2026-08-26T03:31:52.636Z,GATEWAY_SETTLEMENT: 5826.45 INR,"{""reference"":""pay_ADZW2QS4""}"
tx_xgzeo42d30j,GATEWAY_SETTLEMENT,pay_GNJRHGVC_1,1423385,INR,2026-07-11,2026-08-26T02:19:24.636Z,GATEWAY_SPLIT_SETTLEMENT: 14233.85 INR,"{""reference"":""pay_GNJRHGVC_1""}"
tx_pq5zhmqunug,GATEWAY_SETTLEMENT,pay_GNJRHGVC_2,1423385,INR,2026-07-11,2026-08-26T00:36:30.636Z,GATEWAY_SPLIT_SETTLEMENT: 14233.85 INR,"{""reference"":""pay_GNJRHGVC_2""}"
tx_4b7xwc16haw,GATEWAY_SETTLEMENT,pay_GNJRHGVC_3,1423385,INR,2026-07-11,2026-08-26T06:58:34.636Z,GATEWAY_SPLIT_SETTLEMENT: 14233.85 INR,"{""reference"":""pay_GNJRHGVC_3""}"
tx_23a19brnssh,GATEWAY_SETTLEMENT,pay_7HCO6ZKA_1,1462118,INR,2026-08-03,2026-08-26T05:50:43.636Z,GATEWAY_SPLIT_SETTLEMENT: 14621.18 INR,"{""reference"":""pay_7HCO6ZKA_1""}"
tx_eofwvr0lqiu,GATEWAY_SETTLEMENT,pay_7HCO6ZKA_2,1462118,INR,2026-08-03,2026-08-26T17:52:22.636Z,GATEWAY_SPLIT_SETTLEMENT: 14621.18 INR,"{""reference"":""pay_7HCO6ZKA_2""}"
tx_pn8jqc63o6s,GATEWAY_SETTLEMENT,pay_7HCO6ZKA_3,1462117,INR,2026-08-03,2026-08-26T11:02:23.636Z,GATEWAY_SPLIT_SETTLEMENT: 14621.17 INR,"{""reference"":""pay_7HCO6ZKA_3""}"
tx_jg56a0hhatf,GATEWAY_SETTLEMENT,pay_3LEL7ZFX,1001902,INR,2026-07-21,2026-08-26T14:23:27.636Z,GATEWAY_SETTLEMENT: 10019.02 INR,"{""reference"":""pay_3LEL7ZFX""}"
tx_o3n6527gfco,GATEWAY_SETTLEMENT,pay_YO9K6NA0,847465,INR,2026-08-08,2026-08-25T22:55:57.636Z,GATEWAY_SETTLEMENT: 8474.65 INR,"{""reference"":""pay_YO9K6NA0""}"
tx_6rzv3tohj48,GATEWAY_SETTLEMENT,pay_DBH00NXX,1604047,INR,2026-07-12,2026-08-26T09:27:43.636Z,GATEWAY_SETTLEMENT: 16040.47 INR,"{""reference"":""pay_DBH00NXX""}"
tx_liki3lzz1dp,GATEWAY_SETTLEMENT,pay_CBSRSABD,2028572,INR,2026-08-04,2026-08-26T13:00:50.636Z,GATEWAY_SALE: 20285.72 INR,"{""reference"":""pay_CBSRSABD""}"
tx_wwgcf5unxme,GATEWAY_SETTLEMENT,pay_CBSRSABD-REF,-507143,INR,2026-08-04,2026-08-26T03:27:33.636Z,GATEWAY_REFUND: -5071.43 INR,"{""reference"":""pay_CBSRSABD-REF""}"
tx_ifymkr99iu,GATEWAY_SETTLEMENT,pay_OWRK1SCB,396579,INR,2026-07-24,2026-08-26T03:57:10.636Z,GATEWAY_SETTLEMENT: 3965.79 INR,"{""reference"":""pay_OWRK1SCB""}"
tx_9kk7zay2uch,GATEWAY_SETTLEMENT,pay_9CIICETZ_1,36942,INR,2026-07-30,2026-08-25T21:30:29.636Z,GATEWAY_SPLIT_SETTLEMENT: 369.42 INR,"{""reference"":""pay_9CIICETZ_1""}"
tx_fwpirg4veab,GATEWAY_SETTLEMENT,pay_9CIICETZ_2,36942,INR,2026-07-30,2026-08-26T06:26:05.636Z,GATEWAY_SPLIT_SETTLEMENT: 369.42 INR,"{""reference"":""pay_9CIICETZ_2""}"
tx_35mo5c7k6jf,GATEWAY_SETTLEMENT,pay_9CIICETZ_3,36942,INR,2026-07-30,2026-08-25T23:20:58.636Z,GATEWAY_SPLIT_SETTLEMENT: 369.42 INR,"{""reference"":""pay_9CIICETZ_3""}"
tx_ttogqd58tfr,GATEWAY_SETTLEMENT,pay_9CIICETZ_4,36942,INR,2026-07-30,2026-08-25T19:12:18.636Z,GATEWAY_SPLIT_SETTLEMENT: 369.42 INR,"{""reference"":""pay_9CIICETZ_4""}"
tx_cla7x3y277b,GATEWAY_SETTLEMENT,pay_8IJL2GFD,2891285,INR,2026-07-13,2026-08-26T06:26:29.636Z,GATEWAY_SALE: 28912.85 INR,"{""reference"":""pay_8IJL2GFD""}"
tx_l8p1yrl3wxj,GATEWAY_SETTLEMENT,pay_8IJL2GFD-REF,-722821,INR,2026-07-13,2026-08-26T11:21:00.636Z,GATEWAY_REFUND: -7228.21 INR,"{""reference"":""pay_8IJL2GFD-REF""}"
tx_c9zx3ql9dlv,GATEWAY_SETTLEMENT,pay_PV1BJ9I7,3697966,INR,2026-07-21,2026-08-26T07:36:44.636Z,GATEWAY_SETTLEMENT: 36979.66 INR,"{""reference"":""pay_PV1BJ9I7""}"
tx_8x2kd966hvh,GATEWAY_SETTLEMENT,pay_GFFTV88K,1177615,INR,2026-08-04,2026-08-26T06:43:35.636Z,GATEWAY_SETTLEMENT: 11776.15 INR,"{""reference"":""pay_GFFTV88K""}"
tx_62pbqqa3hrp,GATEWAY_SETTLEMENT,pay_OJFG8ECB,858003,INR,2026-08-07,2026-08-26T16:45:26.636Z,GATEWAY_SETTLEMENT: 8580.03 INR,"{""reference"":""pay_OJFG8ECB""}"
tx_gkag37a2s6h,GATEWAY_SETTLEMENT,pay_VPIBTIVM,2310009,INR,2026-08-16,2026-08-26T07:31:01.636Z,GATEWAY_SETTLEMENT: 23100.09 INR,"{""reference"":""pay_VPIBTIVM""}"
tx_i0s5hi9o3hm,GATEWAY_SETTLEMENT, pay_599AWUXC ,2783049,INR,2026-08-04,2026-08-25T23:34:15.636Z,GATEWAY_SALE: 27830.49 INR,"{""reference"":"" pay_599AWUXC ""}"
tx_iv5rh463yie,GATEWAY_SETTLEMENT, pay_599AWUXC -REF,-695762,INR,2026-08-04,2026-08-25T21:43:14.636Z,GATEWAY_REFUND: -6957.62 INR,"{""reference"":"" pay_599AWUXC -REF""}"
tx_ptvn9598d6a,GATEWAY_SETTLEMENT,pay_RLGM5TWS,1015014,INR,2026-07-14,2026-08-26T12:42:56.636Z,GATEWAY_SETTLEMENT: 10150.14 INR,"{""reference"":""pay_RLGM5TWS""}"
tx_s9laqx20xr,GATEWAY_SETTLEMENT,pay_A8H3MC3A,2343241,INR,2026-07-21,2026-08-25T19:49:31.636Z,GATEWAY_SETTLEMENT: 23432.41 INR,"{""reference"":""pay_A8H3MC3A""}"
tx_qauxuoxape,GATEWAY_SETTLEMENT,pay_KHTGVEAB,3309696,INR,2026-07-24,2026-08-26T05:05:53.636Z,GATEWAY_SETTLEMENT: 33096.96 INR,"{""reference"":""pay_KHTGVEAB""}"
tx_5q8p5dfk5ta,GATEWAY_SETTLEMENT,pay_GYGCQBHI,1622602,INR,2026-07-25,2026-08-26T15:22:58.636Z,GATEWAY_SETTLEMENT: 16226.02 INR,"{""reference"":""pay_GYGCQBHI""}"
tx_aduq287fvk,GATEWAY_SETTLEMENT,pay_L9JYD8GH,3763101,INR,2026-08-16,2026-08-26T07:44:02.636Z,GATEWAY_SETTLEMENT: 37631.01 INR,"{""reference"":""pay_L9JYD8GH""}"
tx_ijevu002a3n,GATEWAY_SETTLEMENT,pay_N9K563JJ,2203441,INR,2026-07-30,2026-08-26T03:59:43.636Z,GATEWAY_SETTLEMENT: 22034.41 INR,"{""reference"":""pay_N9K563JJ""}"
tx_3hr2ek4t977,GATEWAY_SETTLEMENT,pay_NXG7VD7S,3041636,INR,2026-07-29,2026-08-26T17:26:47.636Z,GATEWAY_SETTLEMENT: 30416.36 INR,"{""reference"":""pay_NXG7VD7S""}"
tx_4gsgx25axor,GATEWAY_SETTLEMENT,pay_WWQFSJ8V_1,94997,INR,2026-08-04,2026-08-26T08:21:16.636Z,GATEWAY_SPLIT_SETTLEMENT: 949.97 INR,"{""reference"":""pay_WWQFSJ8V_1""}"
tx_nfsoau7rbnf,GATEWAY_SETTLEMENT,pay_WWQFSJ8V_2,94997,INR,2026-08-04,2026-08-25T21:30:02.636Z,GATEWAY_SPLIT_SETTLEMENT: 949.97 INR,"{""reference"":""pay_WWQFSJ8V_2""}"
tx_wtlzidfdzph,GATEWAY_SETTLEMENT,pay_WWQFSJ8V_3,94997,INR,2026-08-04,2026-08-26T13:15:14.636Z,GATEWAY_SPLIT_SETTLEMENT: 949.97 INR,"{""reference"":""pay_WWQFSJ8V_3""}"
tx_99iib7v2azc,GATEWAY_SETTLEMENT,pay_WWQFSJ8V_4,94997,INR,2026-08-04,2026-08-26T06:39:50.636Z,GATEWAY_SPLIT_SETTLEMENT: 949.97 INR,"{""reference"":""pay_WWQFSJ8V_4""}"
tx_5fownivtn8c,GATEWAY_SETTLEMENT,pay_WWQFSJ8V_5,94997,INR,2026-08-04,2026-08-25T19:20:13.636Z,GATEWAY_SPLIT_SETTLEMENT: 949.97 INR,"{""reference"":""pay_WWQFSJ8V_5""}"
tx_gn1ifiv4l5b,GATEWAY_SETTLEMENT,pay_0R6OWJ8L,1116774,INR,2026-07-11,2026-08-26T15:56:27.636Z,GATEWAY_SALE: 11167.74 INR,"{""reference"":""pay_0R6OWJ8L""}"
tx_7caf9u0j3t,GATEWAY_SETTLEMENT,pay_0R6OWJ8L-REF,-279194,INR,2026-07-11,2026-08-26T00:43:41.636Z,GATEWAY_REFUND: -2791.94 INR,"{""reference"":""pay_0R6OWJ8L-REF""}"
tx_motnboqqurs,GATEWAY_SETTLEMENT,pay_6HPPTAWD,391519,INR,2026-08-08,2026-08-26T10:40:26.636Z,GATEWAY_SETTLEMENT: 3915.19 INR,"{""reference"":""pay_6HPPTAWD""}"
tx_bcsu9gr7r8,GATEWAY_SETTLEMENT,pay_ETK8LLZO,1184950,INR,2026-08-13,2026-08-26T09:40:57.636Z,GATEWAY_SETTLEMENT: 11849.5 INR,"{""reference"":""pay_ETK8LLZO""}"
tx_besw8d633ke,GATEWAY_SETTLEMENT,pay_0BVOQD62,3732199,INR,2026-07-17,2026-08-25T04:20:33.636Z,PAYPAL PAYMENT: 37321.99 INR,"{""gatewayProvider"":""PAYPAL""}"
tx_940fgnc0026,GATEWAY_SETTLEMENT,pay_R5P0LIJQ,4251271,INR,2026-07-17,2026-08-26T18:13:55.637Z,GATEWAY_SETTLEMENT: 42512.71 INR,"{""reference"":""pay_R5P0LIJQ""}"
tx_s32lv68qqvo,GATEWAY_SETTLEMENT,pay_U2L8Q2V1,3224331,INR,2026-08-15,2026-08-26T17:29:57.637Z,GATEWAY_SETTLEMENT: 32243.31 INR,"{""reference"":""pay_U2L8Q2V1""}"
tx_zc3wc62pvdr,GATEWAY_SETTLEMENT,pay_OYXSFR00_1,912928,INR,2026-07-31,2026-08-26T08:48:54.637Z,GATEWAY_SPLIT_SETTLEMENT: 9129.28 INR,"{""reference"":""pay_OYXSFR00_1""}"
tx_xwezmuwvdij,GATEWAY_SETTLEMENT,pay_OYXSFR00_2,912928,INR,2026-07-31,2026-08-26T10:39:47.637Z,GATEWAY_SPLIT_SETTLEMENT: 9129.28 INR,"{""reference"":""pay_OYXSFR00_2""}"
tx_nvca1yo665,GATEWAY_SETTLEMENT,pay_OYXSFR00_3,912928,INR,2026-07-31,2026-08-25T21:19:06.637Z,GATEWAY_SPLIT_SETTLEMENT: 9129.28 INR,"{""reference"":""pay_OYXSFR00_3""}"
tx_3n14iu9a0xn,GATEWAY_SETTLEMENT,pay_9XOS6R0H,3649978,INR,2026-07-17,2026-08-26T14:40:46.637Z,GATEWAY_SALE: 36499.78 INR,"{""reference"":""pay_9XOS6R0H""}"
tx_itk46mkpnah,GATEWAY_SETTLEMENT,pay_9XOS6R0H-REF,-912495,INR,2026-07-17,2026-08-26T13:30:09.637Z,GATEWAY_REFUND: -9124.95 INR,"{""reference"":""pay_9XOS6R0H-REF""}"
tx_ziunql7bnqp,GATEWAY_SETTLEMENT,pya_88IWIHQJ,3536088,INR,2026-07-25,2026-08-25T19:54:21.637Z,GATEWAY_SALE: 35360.88 INR,"{""reference"":""pya_88IWIHQJ""}"
tx_xumjmqgxyd,GATEWAY_SETTLEMENT,pya_88IWIHQJ-REF,-884022,INR,2026-07-25,2026-08-26T16:25:23.637Z,GATEWAY_REFUND: -8840.22 INR,"{""reference"":""pya_88IWIHQJ-REF""}"
tx_riz9gbu856f,GATEWAY_SETTLEMENT,pay_TI1CNFGS,1970554,INR,2026-08-07,2026-08-26T10:43:26.637Z,GATEWAY_SETTLEMENT: 19705.54 INR,"{""reference"":""pay_TI1CNFGS""}"
tx_0i0x2esgd8pm,GATEWAY_SETTLEMENT,pay_4YOC70N1,479448,INR,2026-08-20,2026-08-25T19:33:05.637Z,GATEWAY_SALE: 4794.48 INR,"{""reference"":""pay_4YOC70N1""}"
tx_h4phl8y9v2,GATEWAY_SETTLEMENT,pay_4YOC70N1-REF,-119862,INR,2026-08-20,2026-08-26T13:35:48.637Z,GATEWAY_REFUND: -1198.62 INR,"{""reference"":""pay_4YOC70N1-REF""}"
tx_s4s4rxgvyb,GATEWAY_SETTLEMENT,pay_YLGV3T6I,2954621,INR,2026-07-30,2026-08-26T01:18:10.637Z,GATEWAY_SETTLEMENT: 29546.21 INR,"{""reference"":""pay_YLGV3T6I""}"
tx_392f2fxs9e2,GATEWAY_SETTLEMENT,pay_YPHHY23B_1,247431,INR,2026-08-21,2026-08-26T09:17:50.637Z,GATEWAY_SPLIT_SETTLEMENT: 2474.31 INR,"{""reference"":""pay_YPHHY23B_1""}"
tx_gjlcxthas0b,GATEWAY_SETTLEMENT,pay_YPHHY23B_2,247431,INR,2026-08-21,2026-08-25T22:24:43.637Z,GATEWAY_SPLIT_SETTLEMENT: 2474.31 INR,"{""reference"":""pay_YPHHY23B_2""}"
tx_doucwkeqawd,GATEWAY_SETTLEMENT,pay_YPHHY23B_3,247431,INR,2026-08-21,2026-08-25T21:46:46.637Z,GATEWAY_SPLIT_SETTLEMENT: 2474.31 INR,"{""reference"":""pay_YPHHY23B_3""}"
tx_pyoz7xqnsik,GATEWAY_SETTLEMENT,pay_YPHHY23B_4,247431,INR,2026-08-21,2026-08-26T12:16:13.637Z,GATEWAY_SPLIT_SETTLEMENT: 2474.31 INR,"{""reference"":""pay_YPHHY23B_4""}"
tx_6n5o4gfp84j,GATEWAY_SETTLEMENT,pay_YPHHY23B_5,247429,INR,2026-08-21,2026-08-26T10:41:27.637Z,GATEWAY_SPLIT_SETTLEMENT: 2474.29 INR,"{""reference"":""pay_YPHHY23B_5""}"
tx_4if9mmfb1xl,GATEWAY_SETTLEMENT,pay_URRX8T6P_1,344818,INR,2026-08-18,2026-08-26T06:48:48.637Z,GATEWAY_SPLIT_SETTLEMENT: 3448.18 INR,"{""reference"":""pay_URRX8T6P_1""}"
tx_lmiftbp3fib,GATEWAY_SETTLEMENT,pay_URRX8T6P_2,344818,INR,2026-08-18,2026-08-26T04:03:22.637Z,GATEWAY_SPLIT_SETTLEMENT: 3448.18 INR,"{""reference"":""pay_URRX8T6P_2""}"
tx_7npzerjm7xg,GATEWAY_SETTLEMENT,pay_J3QCR328_1,544562,INR,2026-08-05,2026-08-26T16:05:26.637Z,GATEWAY_SPLIT_SETTLEMENT: 5445.62 INR,"{""reference"":""pay_J3QCR328_1""}"
tx_i5bo0he5q3k,GATEWAY_SETTLEMENT,pay_J3QCR328_2,544562,INR,2026-08-05,2026-08-26T07:25:07.637Z,GATEWAY_SPLIT_SETTLEMENT: 5445.62 INR,"{""reference"":""pay_J3QCR328_2""}"
tx_h1zhwm6jeqb,GATEWAY_SETTLEMENT,pay_S4V916PA_1,27279,INR,2026-08-11,2026-08-26T17:04:25.637Z,GATEWAY_SPLIT_SETTLEMENT: 272.79 INR,"{""reference"":""pay_S4V916PA_1""}"
tx_zeld2e2yhni,GATEWAY_SETTLEMENT,pay_S4V916PA_2,27279,INR,2026-08-11,2026-08-26T09:09:43.637Z,GATEWAY_SPLIT_SETTLEMENT: 272.79 INR,"{""reference"":""pay_S4V916PA_2""}"
tx_ue3h1aap2ta,GATEWAY_SETTLEMENT,pay_S4V916PA_3,27279,INR,2026-08-11,2026-08-25T21:44:18.637Z,GATEWAY_SPLIT_SETTLEMENT: 272.79 INR,"{""reference"":""pay_S4V916PA_3""}"
tx_jtni5ydj60k,GATEWAY_SETTLEMENT,pay_S4V916PA_4,27279,INR,2026-08-11,2026-08-26T05:22:11.637Z,GATEWAY_SPLIT_SETTLEMENT: 272.79 INR,"{""reference"":""pay_S4V916PA_4""}"
tx_92ulfl3bh6g,GATEWAY_SETTLEMENT,pay_S4V916PA_5,27277,INR,2026-08-11,2026-08-26T14:40:30.637Z,GATEWAY_SPLIT_SETTLEMENT: 272.77 INR,"{""reference"":""pay_S4V916PA_5""}"
tx_jp03ykj045e,GATEWAY_SETTLEMENT,pay_0JY7QEEJ,459215,INR,2026-08-14,2026-08-25T22:24:09.637Z,GATEWAY_SETTLEMENT: 4592.15 INR,"{""reference"":""pay_0JY7QEEJ""}"
tx_spc852tcqk8,GATEWAY_SETTLEMENT,pay_OQLW75HI,1139388,INR,2026-08-11,2026-08-25T05:34:45.637Z,STRIPE PAYMENT: 11393.88 INR,"{""gatewayProvider"":""BRAINTREE""}"
tx_769vxnnn7m,GATEWAY_SETTLEMENT,pay_X09KR6PW,1129767,INR,2026-07-17,2026-08-25T18:43:56.637Z,GATEWAY_SETTLEMENT: 11297.67 INR,"{""reference"":""pay_X09KR6PW""}"
tx_j1w0ah7ee8,GATEWAY_SETTLEMENT,pay_6YWYVVT8_1,1403832,INR,2026-07-27,2026-08-25T21:38:56.637Z,GATEWAY_SPLIT_SETTLEMENT: 14038.32 INR,"{""reference"":""pay_6YWYVVT8_1""}"
tx_fnxpcs9mrm8,GATEWAY_SETTLEMENT,pay_6YWYVVT8_2,1403832,INR,2026-07-27,2026-08-26T06:20:47.637Z,GATEWAY_SPLIT_SETTLEMENT: 14038.32 INR,"{""reference"":""pay_6YWYVVT8_2""}"
tx_8on13gd8g25,GATEWAY_SETTLEMENT,pay_6YWYVVT8_3,1403832,INR,2026-07-27,2026-08-26T08:19:06.637Z,GATEWAY_SPLIT_SETTLEMENT: 14038.32 INR,"{""reference"":""pay_6YWYVVT8_3""}"
tx_b3ys89hfkr,GATEWAY_SETTLEMENT,pay_9MCR2Y7K_1,63642,INR,2026-08-10,2026-08-26T04:34:30.637Z,GATEWAY_SPLIT_SETTLEMENT: 636.42 INR,"{""reference"":""pay_9MCR2Y7K_1""}"
tx_1hg1je1pj5g,GATEWAY_SETTLEMENT,pay_9MCR2Y7K_2,63642,INR,2026-08-10,2026-08-26T00:32:19.637Z,GATEWAY_SPLIT_SETTLEMENT: 636.42 INR,"{""reference"":""pay_9MCR2Y7K_2""}"
tx_suk3ho8xsqi,GATEWAY_SETTLEMENT,pay_9MCR2Y7K_3,63642,INR,2026-08-10,2026-08-25T23:55:46.637Z,GATEWAY_SPLIT_SETTLEMENT: 636.42 INR,"{""reference"":""pay_9MCR2Y7K_3""}"
tx_th6h2d5yf8,GATEWAY_SETTLEMENT,pay_9MCR2Y7K_4,63640,INR,2026-08-10,2026-08-26T10:55:47.637Z,GATEWAY_SPLIT_SETTLEMENT: 636.4 INR,"{""reference"":""pay_9MCR2Y7K_4""}"
tx_7nt29jq7aqx,GATEWAY_SETTLEMENT,pay_66C25ZO2_1,524390,INR,2026-07-19,2026-08-26T09:57:38.637Z,GATEWAY_SPLIT_SETTLEMENT: 5243.9 INR,"{""reference"":""pay_66C25ZO2_1""}"
tx_oqg2gsclp1f,GATEWAY_SETTLEMENT,pay_66C25ZO2_2,524390,INR,2026-07-19,2026-08-26T15:03:09.637Z,GATEWAY_SPLIT_SETTLEMENT: 5243.9 INR,"{""reference"":""pay_66C25ZO2_2""}"
tx_0kgopw9loop,GATEWAY_SETTLEMENT,pay_ZI3Q7SIV,1742861,INR,2026-08-12,2026-08-26T00:08:38.637Z,GATEWAY_SETTLEMENT: 17428.61 INR,"{""reference"":""pay_ZI3Q7SIV""}"
tx_hiobh57t0pk,GATEWAY_SETTLEMENT,pay_GIQ0HQGP,3078103,INR,2026-07-19,2026-08-26T11:59:53.637Z,GATEWAY_SETTLEMENT: 30781.03 INR,"{""reference"":""pay_GIQ0HQGP""}"
tx_hu1ilk25b9l,GATEWAY_SETTLEMENT,pay_U05D116Q,1471786,INR,2026-07-12,2026-08-26T07:26:59.637Z,GATEWAY_SALE: 14717.86 INR,"{""reference"":""pay_U05D116Q""}"
tx_kh6pt4xevj,GATEWAY_SETTLEMENT,pay_U05D116Q-REF,-367947,INR,2026-07-12,2026-08-26T09:26:58.637Z,GATEWAY_REFUND: -3679.47 INR,"{""reference"":""pay_U05D116Q-REF""}"
tx_ykzfg0xu59,GATEWAY_SETTLEMENT,pay_T8QZMSN2,4014139,INR,2026-07-22,2026-08-25T21:06:56.637Z,GATEWAY_SETTLEMENT: 40141.39 INR,"{""reference"":""pay_T8QZMSN2""}"
tx_h8k16mqp0ad,GATEWAY_SETTLEMENT, pay_V8LSCSPH ,211374,INR,2026-08-13,2026-08-25T19:59:49.637Z,GATEWAY_SETTLEMENT: 2113.74 INR,"{""reference"":"" pay_V8LSCSPH ""}"
tx_28zkmjz5vsb,GATEWAY_SETTLEMENT,pay_K4WP19PD,2710761,INR,2026-08-11,2026-08-26T03:22:45.637Z,GATEWAY_SETTLEMENT: 27107.61 INR,"{""reference"":""pay_K4WP19PD""}"
tx_uyq58xiel4,GATEWAY_SETTLEMENT,pay_LWRCO1WZ_1,1211722,INR,2026-07-16,2026-08-26T09:24:05.637Z,GATEWAY_SPLIT_SETTLEMENT: 12117.22 INR,"{""reference"":""pay_LWRCO1WZ_1""}"
tx_aceamg281u6,GATEWAY_SETTLEMENT,pay_LWRCO1WZ_2,1211722,INR,2026-07-16,2026-08-26T10:12:08.637Z,GATEWAY_SPLIT_SETTLEMENT: 12117.22 INR,"{""reference"":""pay_LWRCO1WZ_2""}"
tx_3ciwxp1try8,GATEWAY_SETTLEMENT,pay_LWRCO1WZ_3,1211721,INR,2026-07-16,2026-08-26T15:14:06.637Z,GATEWAY_SPLIT_SETTLEMENT: 12117.21 INR,"{""reference"":""pay_LWRCO1WZ_3""}"
tx_wi9pme0qof,GATEWAY_SETTLEMENT,pay_JVENMQ3W,4216201,INR,2026-07-09,2026-08-25T20:19:13.637Z,GATEWAY_SETTLEMENT: 42162.01 INR,"{""reference"":""pay_JVENMQ3W""}"
tx_vut1yyt6v7l,GATEWAY_SETTLEMENT,pay_L0OJSJAN,3916709,INR,2026-08-20,2026-08-25T23:11:00.637Z,GATEWAY_SETTLEMENT: 39167.09 INR,"{""reference"":""pay_L0OJSJAN""}"
tx_8w1hjozsexa,GATEWAY_SETTLEMENT,pay_71V4IY2M,392717,INR,2026-08-01,2026-08-26T17:28:11.637Z,GATEWAY_SETTLEMENT: 3927.17 INR,"{""reference"":""pay_71V4IY2M""}"
tx_w7ns656kot,GATEWAY_SETTLEMENT,pay_81QHH1TT,3824664,INR,2026-08-21,2026-08-26T10:52:10.637Z,GATEWAY_SETTLEMENT: 38246.64 INR,"{""reference"":""pay_81QHH1TT""}"
tx_kf4i01p36kc,GATEWAY_SETTLEMENT,pay_TS3WKUW8,866880,INR,2026-07-19,2026-08-26T12:28:54.637Z,GATEWAY_SALE: 8668.8 INR,"{""reference"":""pay_TS3WKUW8""}"
