"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload"
tx_drac5b0hpoh,MERCHANT_LEDGER,ORD-1WVX0P9D-2,509348,INR,2026-07-17,2026-08-23T08:41:29.996Z,MERCHANT_LEDGER_SPLIT: 5093.48 INR,"{""reference"":""ORD-1WVX0P9D-2""}"
tx_7pu7ay3uwu6,MERCHANT_LEDGER,ORD-1WVX0P9D-3,509348,INR,2026-07-17,2026-08-23T03:35:40.996Z,MERCHANT_LEDGER_SPLIT: 5093.48 INR,"{""reference"":""ORD-1WVX0P9D-3""}"
tx_5k83xir5p4v,MERCHANT_LEDGER,ORD-1WVX0P9D-4,509348,INR,2026-07-17,2026-08-22T20:10:24.996Z,MERCHANT_LEDGER_SPLIT: 5093.48 INR,"{""reference"":""ORD-1WVX0P9D-4""}"
tx_u3wy731u11o,MERCHANT_LEDGER,ORD-1WVX0P9D-5,509350,INR,2026-07-17,2026-08-23T16:34:07.996Z,MERCHANT_LEDGER_SPLIT: 5093.5 INR,"{""reference"":""ORD-1WVX0P9D-5""}"
tx_yvivjiriuub,MERCHANT_LEDGER,ORD-OCZTC9IE-1,709913,INR,2026-08-01,2026-08-23T01:17:09.996Z,MERCHANT_LEDGER_SPLIT: 7099.13 INR,"{""reference"":""ORD-OCZTC9IE-1""}"
tx_q5t9r64dose,MERCHANT_LEDGER,ORD-OCZTC9IE-2,709913,INR,2026-08-01,2026-08-23T08:47:56.996Z,MERCHANT_LEDGER_SPLIT: 7099.13 INR,"{""reference"":""ORD-OCZTC9IE-2""}"
tx_092st3rktigd,MERCHANT_LEDGER,ORD-OCZTC9IE-3,709913,INR,2026-08-01,2026-08-23T02:33:16.996Z,MERCHANT_LEDGER_SPLIT: 7099.13 INR,"{""reference"":""ORD-OCZTC9IE-3""}"
tx_dpk42n0b9ia,MERCHANT_LEDGER,ORD-OCZTC9IE-4,709913,INR,2026-08-01,2026-08-23T10:56:45.996Z,MERCHANT_LEDGER_SPLIT: 7099.13 INR,"{""reference"":""ORD-OCZTC9IE-4""}"
tx_wehgbd2ld6f,MERCHANT_LEDGER,ORD-OCZTC9IE-5,709915,INR,2026-08-01,2026-08-23T11:18:48.996Z,MERCHANT_LEDGER_SPLIT: 7099.15 INR,"{""reference"":""ORD-OCZTC9IE-5""}"
tx_4gsp2iramq,MERCHANT_LEDGER,ORD-84GYWRR6,3323294,INR,2026-07-08,2026-08-22T21:33:11.996Z,MERCHANT_INVOICE: 33232.94 INR,"{""reference"":""ORD-84GYWRR6""}"
tx_gc4lla2xpte,MERCHANT_LEDGER,ORD-217MJX3R,1373866,INR,2026-08-18,2026-08-22T23:05:52.996Z,MERCHANT_INVOICE: 13738.66 INR,"{""reference"":""ORD-217MJX3R""}"
tx_jyu4fwe0x5,MERCHANT_LEDGER,ORD-VGOVJJJJ-1,878093,INR,2026-08-16,2026-08-22T21:36:20.996Z,MERCHANT_LEDGER_SPLIT: 8780.93 INR,"{""reference"":""ORD-VGOVJJJJ-1""}"
tx_zkd612m0m69,MERCHANT_LEDGER,ORD-VGOVJJJJ-2,878093,INR,2026-08-16,2026-08-23T11:16:19.996Z,MERCHANT_LEDGER_SPLIT: 8780.93 INR,"{""reference"":""ORD-VGOVJJJJ-2""}"
tx_bjcrgnafetu,MERCHANT_LEDGER,ORD-VGOVJJJJ-3,878093,INR,2026-08-16,2026-08-22T18:50:13.996Z,MERCHANT_LEDGER_SPLIT: 8780.93 INR,"{""reference"":""ORD-VGOVJJJJ-3""}"
tx_9rd6v5ydim7,MERCHANT_LEDGER,ORD-VGOVJJJJ-4,878093,INR,2026-08-16,2026-08-22T20:30:39.996Z,MERCHANT_LEDGER_SPLIT: 8780.93 INR,"{""reference"":""ORD-VGOVJJJJ-4""}"
tx_ajmwevz0ffu,MERCHANT_LEDGER,ORD-VGOVJJJJ-5,878091,INR,2026-08-16,2026-08-23T05:06:40.996Z,MERCHANT_LEDGER_SPLIT: 8780.91 INR,"{""reference"":""ORD-VGOVJJJJ-5""}"
tx_rt4kktlfezo,MERCHANT_LEDGER,ORD-A8UUAQLN,902902,INR,2026-07-23,2026-08-23T02:57:26.996Z,MERCHANT_INVOICE: 9029.02 INR,"{""reference"":""ORD-A8UUAQLN""}"
tx_ktmhn2z1utt,MERCHANT_LEDGER,ORD-VPJALH62,3661427,INR,2026-07-12,2026-08-23T03:59:43.996Z,MERCHANT_INVOICE: 36614.27 INR,"{""reference"":""ORD-VPJALH62""}"
tx_7k906paod5x,MERCHANT_LEDGER,ORD-JJCRUNHQ-1,613877,INR,2026-08-08,2026-08-22T23:40:59.996Z,MERCHANT_LEDGER_SPLIT: 6138.77 INR,"{""reference"":""ORD-JJCRUNHQ-1""}"
tx_2ag5i2bnn1m,MERCHANT_LEDGER,ORD-JJCRUNHQ-2,613877,INR,2026-08-08,2026-08-23T06:01:33.996Z,MERCHANT_LEDGER_SPLIT: 6138.77 INR,"{""reference"":""ORD-JJCRUNHQ-2""}"
tx_x0e8dlub25,MERCHANT_LEDGER,ORD-JJCRUNHQ-3,613877,INR,2026-08-08,2026-08-23T02:18:10.996Z,MERCHANT_LEDGER_SPLIT: 6138.77 INR,"{""reference"":""ORD-JJCRUNHQ-3""}"
tx_tik709ktrgf,MERCHANT_LEDGER,ORD-JJCRUNHQ-4,613878,INR,2026-08-08,2026-08-23T01:33:08.996Z,MERCHANT_LEDGER_SPLIT: 6138.78 INR,"{""reference"":""ORD-JJCRUNHQ-4""}"
tx_7yku2auxhzh,MERCHANT_LEDGER,ORD-18C5LW1J,3879030,INR,2026-07-10,2026-08-22T20:22:22.996Z,MERCHANT_INVOICE: 38790.3 INR,"{""reference"":""ORD-18C5LW1J""}"
tx_sqegp3i9pfs,MERCHANT_LEDGER,ORD-TDKJQENV-1,1195002,INR,2026-08-13,2026-08-23T00:38:31.996Z,MERCHANT_LEDGER_SPLIT: 11950.02 INR,"{""reference"":""ORD-TDKJQENV-1""}"
tx_pjxkw2j3vf,MERCHANT_LEDGER,ORD-TDKJQENV-2,1195002,INR,2026-08-13,2026-08-22T20:54:06.996Z,MERCHANT_LEDGER_SPLIT: 11950.02 INR,"{""reference"":""ORD-TDKJQENV-2""}"
tx_qtkpqgdy64,MERCHANT_LEDGER,ORD-TDKJQENV-3,1195002,INR,2026-08-13,2026-08-22T22:47:03.996Z,MERCHANT_LEDGER_SPLIT: 11950.02 INR,"{""reference"":""ORD-TDKJQENV-3""}"
tx_o56d86w10t,MERCHANT_LEDGER,ORD-ZUCHG1C7-1,69442,INR,2026-07-23,2026-08-23T09:43:40.996Z,MERCHANT_LEDGER_SPLIT: 694.42 INR,"{""reference"":""ORD-ZUCHG1C7-1""}"
tx_my0yc2k1nue,MERCHANT_LEDGER,ORD-ZUCHG1C7-2,69442,INR,2026-07-23,2026-08-23T15:13:17.996Z,MERCHANT_LEDGER_SPLIT: 694.42 INR,"{""reference"":""ORD-ZUCHG1C7-2""}"
tx_johbx4xu629,MERCHANT_LEDGER,ORD-ZUCHG1C7-3,69442,INR,2026-07-23,2026-08-23T06:55:47.996Z,MERCHANT_LEDGER_SPLIT: 694.42 INR,"{""reference"":""ORD-ZUCHG1C7-3""}"
tx_4pskdn7zp8q,MERCHANT_LEDGER,ORD-ZUCHG1C7-4,69443,INR,2026-07-23,2026-08-22T19:28:27.996Z,MERCHANT_LEDGER_SPLIT: 694.43 INR,"{""reference"":""ORD-ZUCHG1C7-4""}"
tx_vf0oibwqixm,MERCHANT_LEDGER,ORD-OLXXXKVR,3213972,INR,2026-08-19,2026-08-23T17:50:41.996Z,MERCHANT_INVOICE: 32139.72 INR,"{""reference"":""ORD-OLXXXKVR""}"
tx_kpyg8s9891,MERCHANT_LEDGER,ORD-VJHVIB8C-1,561010,INR,2026-07-09,2026-08-23T03:46:13.996Z,MERCHANT_LEDGER_SPLIT: 5610.1 INR,"{""reference"":""ORD-VJHVIB8C-1""}"
tx_hj63rqwkx5k,MERCHANT_LEDGER,ORD-VJHVIB8C-2,561010,INR,2026-07-09,2026-08-23T05:37:56.996Z,MERCHANT_LEDGER_SPLIT: 5610.1 INR,"{""reference"":""ORD-VJHVIB8C-2""}"
tx_jfv3sgt273,MERCHANT_LEDGER,ORD-VJHVIB8C-3,561010,INR,2026-07-09,2026-08-23T14:45:51.996Z,MERCHANT_LEDGER_SPLIT: 5610.1 INR,"{""reference"":""ORD-VJHVIB8C-3""}"
tx_jyk6091svf9,MERCHANT_LEDGER,ORD-VJHVIB8C-4,561010,INR,2026-07-09,2026-08-23T06:05:16.996Z,MERCHANT_LEDGER_SPLIT: 5610.1 INR,"{""reference"":""ORD-VJHVIB8C-4""}"
tx_lw5uaam5tv,MERCHANT_LEDGER,ORD-VJHVIB8C-5,561009,INR,2026-07-09,2026-08-23T08:33:43.996Z,MERCHANT_LEDGER_SPLIT: 5610.09 INR,"{""reference"":""ORD-VJHVIB8C-5""}"
tx_i1yhqp34ao,MERCHANT_LEDGER,ORD-TQ109FCU,4038571,INR,2026-07-12,2026-08-22T22:07:05.996Z,MERCHANT_INVOICE: 40385.71 INR,"{""reference"":""ORD-TQ109FCU""}"
tx_zt38c87lp7q,MERCHANT_LEDGER,ORD-MN6BHYDZ,2861905,INR,2026-08-16,2026-08-23T02:48:47.996Z,MERCHANT_INVOICE: 28619.05 INR,"{""reference"":""ORD-MN6BHYDZ""}"
tx_x2u6fzrkudd,MERCHANT_LEDGER,ORD-QY8LJ0Q6-1,780141,INR,2026-08-14,2026-08-22T23:27:17.996Z,MERCHANT_LEDGER_SPLIT: 7801.41 INR,"{""reference"":""ORD-QY8LJ0Q6-1""}"
tx_b78gauv6jv7,MERCHANT_LEDGER,ORD-QY8LJ0Q6-2,780141,INR,2026-08-14,2026-08-23T01:35:45.996Z,MERCHANT_LEDGER_SPLIT: 7801.41 INR,"{""reference"":""ORD-QY8LJ0Q6-2""}"
tx_kzzptrcf69,MERCHANT_LEDGER,ORD-QY8LJ0Q6-3,780141,INR,2026-08-14,2026-08-23T04:27:53.996Z,MERCHANT_LEDGER_SPLIT: 7801.41 INR,"{""reference"":""ORD-QY8LJ0Q6-3""}"
tx_dzyqj0fa1zf,MERCHANT_LEDGER,ORD-QY8LJ0Q6-4,780141,INR,2026-08-14,2026-08-23T01:01:21.996Z,MERCHANT_LEDGER_SPLIT: 7801.41 INR,"{""reference"":""ORD-QY8LJ0Q6-4""}"
tx_bb5vlyzzoib,MERCHANT_LEDGER,ORD-QY8LJ0Q6-5,780143,INR,2026-08-14,2026-08-23T13:12:11.996Z,MERCHANT_LEDGER_SPLIT: 7801.43 INR,"{""reference"":""ORD-QY8LJ0Q6-5""}"
tx_pjliiswdhoo,MERCHANT_LEDGER,ORD-EQIXO059,303681,INR,2026-07-23,2026-08-22T19:02:22.996Z,MERCHANT_INVOICE: 3036.81 INR,"{""reference"":""ORD-EQIXO059""}"
tx_y5q247wbpfd,MERCHANT_LEDGER,ORD-KX7IGXZK,920024,INR,2026-08-05,2026-08-22T21:35:47.996Z,MERCHANT_INVOICE: 9200.24 INR,"{""reference"":""ORD-KX7IGXZK""}"
tx_c3gel7lt47s,MERCHANT_LEDGER,ORD-PCHEPSCZ-1,389502,INR,2026-07-19,2026-08-23T04:01:03.996Z,MERCHANT_LEDGER_SPLIT: 3895.02 INR,"{""reference"":""ORD-PCHEPSCZ-1""}"
tx_58wzcwuyzkt,MERCHANT_LEDGER,ORD-PCHEPSCZ-2,389502,INR,2026-07-19,2026-08-22T22:19:32.996Z,MERCHANT_LEDGER_SPLIT: 3895.02 INR,"{""reference"":""ORD-PCHEPSCZ-2""}"
tx_9qh8k5v8gyl,MERCHANT_LEDGER,ORD-PCHEPSCZ-3,389502,INR,2026-07-19,2026-08-23T08:32:41.996Z,MERCHANT_LEDGER_SPLIT: 3895.02 INR,"{""reference"":""ORD-PCHEPSCZ-3""}"
tx_pp6htrucf8,MERCHANT_LEDGER,ORD-PCHEPSCZ-4,389501,INR,2026-07-19,2026-08-23T04:32:41.996Z,MERCHANT_LEDGER_SPLIT: 3895.01 INR,"{""reference"":""ORD-PCHEPSCZ-4""}"
tx_prtrfirfzne,MERCHANT_LEDGER,ORD-0M8D263Y,4236809,INR,2026-08-08,2026-08-23T12:05:33.996Z,MERCHANT_INVOICE: 42368.09 INR,"{""reference"":""ORD-0M8D263Y""}"
tx_i6nd7fz2cuh,MERCHANT_LEDGER,ORD-2SBPX8PT,114205,INR,2026-07-19,2026-08-23T10:29:57.996Z,MERCHANT_INVOICE: 1142.05 INR,"{""reference"":""ORD-2SBPX8PT""}"
tx_ctwky007dpu,MERCHANT_LEDGER,ORD-KRAENBI1-1,109593,INR,2026-08-15,2026-08-23T06:43:57.996Z,MERCHANT_LEDGER_SPLIT: 1095.93 INR,"{""reference"":""ORD-KRAENBI1-1""}"
tx_xn8tjj433x,MERCHANT_LEDGER,ORD-KRAENBI1-2,109593,INR,2026-08-15,2026-08-23T03:52:21.996Z,MERCHANT_LEDGER_SPLIT: 1095.93 INR,"{""reference"":""ORD-KRAENBI1-2""}"
tx_24x71jiz4sf,MERCHANT_LEDGER,ORD-KRAENBI1-3,109593,INR,2026-08-15,2026-08-23T03:19:44.996Z,MERCHANT_LEDGER_SPLIT: 1095.93 INR,"{""reference"":""ORD-KRAENBI1-3""}"
tx_ud30ruourn,MERCHANT_LEDGER,ORD-KRAENBI1-4,109593,INR,2026-08-15,2026-08-23T16:42:22.996Z,MERCHANT_LEDGER_SPLIT: 1095.93 INR,"{""reference"":""ORD-KRAENBI1-4""}"
tx_mvnjucna4lm,MERCHANT_LEDGER,ORD-KRAENBI1-5,109595,INR,2026-08-15,2026-08-23T03:36:39.996Z,MERCHANT_LEDGER_SPLIT: 1095.95 INR,"{""reference"":""ORD-KRAENBI1-5""}"
tx_baolcfupjk,MERCHANT_LEDGER,ORD-0WXMW4Q6,3695852,INR,2026-08-16,2026-08-22T21:44:43.996Z,MERCHANT_INVOICE: 36958.52 INR,"{""reference"":""ORD-0WXMW4Q6""}"
tx_n9yorjz9lop,MERCHANT_LEDGER,ORD-E2YEG7Q2,3743841,INR,2026-08-06,2026-08-23T00:54:32.996Z,MERCHANT_INVOICE: 37438.41 INR,"{""reference"":""ORD-E2YEG7Q2""}"
tx_4h67yfca4n5,MERCHANT_LEDGER,ORD-TWIGYJWE,4363253,INR,2026-07-16,2026-08-22T22:51:29.996Z,MERCHANT_INVOICE: 43632.53 INR,"{""reference"":""ORD-TWIGYJWE""}"
tx_nlfyoxvbb2,MERCHANT_LEDGER,ORD-UEM87O19-1,354944,INR,2026-08-03,2026-08-23T09:41:40.996Z,MERCHANT_LEDGER_SPLIT: 3549.44 INR,"{""reference"":""ORD-UEM87O19-1""}"
tx_7402mt34459,MERCHANT_LEDGER,ORD-UEM87O19-2,354944,INR,2026-08-03,2026-08-23T13:35:24.996Z,MERCHANT_LEDGER_SPLIT: 3549.44 INR,"{""reference"":""ORD-UEM87O19-2""}"
tx_ll23gcd1gmf,MERCHANT_LEDGER,ORD-UEM87O19-3,354944,INR,2026-08-03,2026-08-22T21:13:11.996Z,MERCHANT_LEDGER_SPLIT: 3549.44 INR,"{""reference"":""ORD-UEM87O19-3""}"
tx_i49napbkk,MERCHANT_LEDGER,ORD-UEM87O19-4,354944,INR,2026-08-03,2026-08-23T09:03:57.996Z,MERCHANT_LEDGER_SPLIT: 3549.44 INR,"{""reference"":""ORD-UEM87O19-4""}"
tx_qhig8nxbqdp,MERCHANT_LEDGER,ORD-UEM87O19-5,354942,INR,2026-08-03,2026-08-23T05:54:50.996Z,MERCHANT_LEDGER_SPLIT: 3549.42 INR,"{""reference"":""ORD-UEM87O19-5""}"
tx_84ef9sukjeb,MERCHANT_LEDGER,ORD-3EXKS1EZ,1373311,INR,2026-07-09,2026-08-23T09:36:10.996Z,MERCHANT_INVOICE: 13733.11 INR,"{""reference"":""ORD-3EXKS1EZ""}"
tx_1jlg3p8v0a8,MERCHANT_LEDGER,ORD-3A56VCMK-1,1010204,INR,2026-07-22,2026-08-23T15:08:30.996Z,MERCHANT_LEDGER_SPLIT: 10102.04 INR,"{""reference"":""ORD-3A56VCMK-1""}"
tx_q3t6e1zdw9,MERCHANT_LEDGER,ORD-3A56VCMK-2,1010203,INR,2026-07-22,2026-08-23T15:56:48.996Z,MERCHANT_LEDGER_SPLIT: 10102.03 INR,"{""reference"":""ORD-3A56VCMK-2""}"
tx_x3cx68f5ma,MERCHANT_LEDGER,ORD-9CRTWD0R,2605727,INR,2026-07-07,2026-08-22T20:01:32.996Z,MERCHANT_INVOICE: 26057.27 INR,"{""reference"":""ORD-9CRTWD0R""}"
tx_2257th7s8q6,MERCHANT_LEDGER,ORD-8M1Z4CMY-1,749141,INR,2026-08-18,2026-08-23T15:06:40.996Z,MERCHANT_LEDGER_SPLIT: 7491.41 INR,"{""reference"":""ORD-8M1Z4CMY-1""}"
tx_kh0wjjj5q0o,MERCHANT_LEDGER,ORD-8M1Z4CMY-2,749141,INR,2026-08-18,2026-08-22T20:03:53.996Z,MERCHANT_LEDGER_SPLIT: 7491.41 INR,"{""reference"":""ORD-8M1Z4CMY-2""}"
tx_cq2uqqu1kxl,MERCHANT_LEDGER,ORD-08L2D4Y3-1,1076755,INR,2026-07-19,2026-08-22T19:28:00.996Z,MERCHANT_LEDGER_SPLIT: 10767.55 INR,"{""reference"":""ORD-08L2D4Y3-1""}"
tx_h0fcbes2y8h,MERCHANT_LEDGER,ORD-08L2D4Y3-2,1076755,INR,2026-07-19,2026-08-23T18:23:22.996Z,MERCHANT_LEDGER_SPLIT: 10767.55 INR,"{""reference"":""ORD-08L2D4Y3-2""}"
tx_j00whkkdcqb,MERCHANT_LEDGER,ORD-08L2D4Y3-3,1076756,INR,2026-07-19,2026-08-23T10:33:57.996Z,MERCHANT_LEDGER_SPLIT: 10767.56 INR,"{""reference"":""ORD-08L2D4Y3-3""}"
tx_q37o4v4lxj,MERCHANT_LEDGER,ORD-L36L3T3E,3384250,INR,2026-08-13,2026-08-22T22:55:18.996Z,MERCHANT_INVOICE: 33842.5 INR,"{""reference"":""ORD-L36L3T3E""}"
tx_h0vd1sl87yo,MERCHANT_LEDGER,ORD-1UB4HK7K,4250087,INR,2026-08-12,2026-08-23T01:14:51.996Z,MERCHANT_INVOICE: 42500.87 INR,"{""reference"":""ORD-1UB4HK7K""}"
tx_y2o34x05hbq,MERCHANT_LEDGER,ORD-ZXS40WSY,848709,INR,2026-07-31,2026-08-23T08:28:18.996Z,MERCHANT_INVOICE: 8487.09 INR,"{""reference"":""ORD-ZXS40WSY""}"
tx_qbuzmgg9flk,MERCHANT_LEDGER,ORD-GSXA9ZCA,4358701,INR,2026-08-10,2026-08-23T00:25:19.996Z,MERCHANT_INVOICE: 43587.01 INR,"{""reference"":""ORD-GSXA9ZCA""}"
tx_truioitf7fe,MERCHANT_LEDGER,ORD-LV4PJYS5,924393,INR,2026-07-15,2026-08-23T06:32:10.996Z,MERCHANT_INVOICE: 9243.93 INR,"{""reference"":""ORD-LV4PJYS5""}"
tx_k3u5ib4y0uo,MERCHANT_LEDGER,ORD-C7I37WZW,3375855,INR,2026-08-12,2026-08-22T23:39:03.996Z,MERCHANT_INVOICE: 33758.55 INR,"{""reference"":""ORD-C7I37WZW""}"
tx_wi4m4yh31j,MERCHANT_LEDGER,ORD-TQDWMFTM,265738,INR,2026-07-07,2026-08-22T22:18:20.996Z,MERCHANT_INVOICE: 2657.38 INR,"{""reference"":""ORD-TQDWMFTM""}"
tx_hngrtdl5ir7,MERCHANT_LEDGER,ORD-A66QMEWL,3118248,INR,2026-08-08,2026-08-23T17:16:19.996Z,MERCHANT_INVOICE: 31182.48 INR,"{""reference"":""ORD-A66QMEWL""}"
tx_7sfxdzecjfj,MERCHANT_LEDGER,ORD-FNFHEF2G,1208817,INR,2026-07-18,2026-08-22T23:37:35.996Z,MERCHANT_INVOICE: 12088.17 INR,"{""reference"":""ORD-FNFHEF2G""}"
tx_tn3ap8bt2s,MERCHANT_LEDGER,ORD-RHZ0LJNR-1,268871,INR,2026-07-25,2026-08-23T16:14:18.996Z,MERCHANT_LEDGER_SPLIT: 2688.71 INR,"{""reference"":""ORD-RHZ0LJNR-1""}"
tx_f0dflfpryza,MERCHANT_LEDGER,ORD-RHZ0LJNR-2,268871,INR,2026-07-25,2026-08-23T18:29:14.996Z,MERCHANT_LEDGER_SPLIT: 2688.71 INR,"{""reference"":""ORD-RHZ0LJNR-2""}"
tx_7jro2h6kdyh,MERCHANT_LEDGER,ORD-RHZ0LJNR-3,268872,INR,2026-07-25,2026-08-23T16:16:38.996Z,MERCHANT_LEDGER_SPLIT: 2688.72 INR,"{""reference"":""ORD-RHZ0LJNR-3""}"
tx_wbdjb7tfqg9,MERCHANT_LEDGER,ORD-QWQY4QO7,2554505,INR,2026-07-12,2026-08-23T03:07:44.996Z,MERCHANT_INVOICE: 25545.05 INR,"{""reference"":""ORD-QWQY4QO7""}"
tx_o2nwlyef9g,MERCHANT_LEDGER,ORD-PEQM470K,2915023,INR,2026-07-27,2026-08-22T20:58:59.996Z,MERCHANT_INVOICE: 29150.23 INR,"{""reference"":""ORD-PEQM470K""}"
tx_nq0bpp4evf,MERCHANT_LEDGER,ORD-SWDBY7Y8,1632643,INR,2026-08-09,2026-08-22T19:55:43.996Z,MERCHANT_INVOICE: 16326.43 INR,"{""reference"":""ORD-SWDBY7Y8""}"
tx_m5pb6nup0h,MERCHANT_LEDGER,ORD-4ZJ2NQ7D-1,1481880,INR,2026-07-20,2026-08-22T22:21:43.996Z,MERCHANT_LEDGER_SPLIT: 14818.8 INR,"{""reference"":""ORD-4ZJ2NQ7D-1""}"
tx_0um7gqx0oty,MERCHANT_LEDGER,ORD-4ZJ2NQ7D-2,1481880,INR,2026-07-20,2026-08-23T07:34:35.996Z,MERCHANT_LEDGER_SPLIT: 14818.8 INR,"{""reference"":""ORD-4ZJ2NQ7D-2""}"
tx_eh96i1ctjeo,MERCHANT_LEDGER,ORD-4ZJ2NQ7D-3,1481881,INR,2026-07-20,2026-08-23T12:36:10.996Z,MERCHANT_LEDGER_SPLIT: 14818.81 INR,"{""reference"":""ORD-4ZJ2NQ7D-3""}"
tx_q1z15w8sge9,MERCHANT_LEDGER,ORD-IUO3SN65,4132712,INR,2026-07-24,2026-08-23T13:14:00.996Z,MERCHANT_INVOICE: 41327.12 INR,"{""reference"":""ORD-IUO3SN65""}"
tx_2bubhq8k9gr,MERCHANT_LEDGER,ORD-56AU3NO4-1,882078,INR,2026-07-11,2026-08-23T09:54:58.996Z,MERCHANT_LEDGER_SPLIT: 8820.78 INR,"{""reference"":""ORD-56AU3NO4-1""}"
tx_nmqmaid8gsl,MERCHANT_LEDGER,ORD-56AU3NO4-2,882078,INR,2026-07-11,2026-08-23T14:48:17.996Z,MERCHANT_LEDGER_SPLIT: 8820.78 INR,"{""reference"":""ORD-56AU3NO4-2""}"
tx_cqq3q6ogeuu,MERCHANT_LEDGER,ORD-56AU3NO4-3,882079,INR,2026-07-11,2026-08-23T15:02:46.996Z,MERCHANT_LEDGER_SPLIT: 8820.79 INR,"{""reference"":""ORD-56AU3NO4-3""}"
tx_53hpu6ymnh,MERCHANT_LEDGER,ORD-G3Q1G2BZ,1748373,INR,2026-07-20,2026-08-23T13:28:07.996Z,MERCHANT_INVOICE: 17483.73 INR,"{""reference"":""ORD-G3Q1G2BZ""}"
tx_kih40eljquq,MERCHANT_LEDGER,ORD-T87D0TWV-1,551134,INR,2026-08-16,2026-08-23T16:55:17.996Z,MERCHANT_LEDGER_SPLIT: 5511.34 INR,"{""reference"":""ORD-T87D0TWV-1""}"
tx_eyxf5c3i30t,MERCHANT_LEDGER,ORD-T87D0TWV-2,551134,INR,2026-08-16,2026-08-23T16:54:46.996Z,MERCHANT_LEDGER_SPLIT: 5511.34 INR,"{""reference"":""ORD-T87D0TWV-2""}"
tx_rcf4mp6ubo,MERCHANT_LEDGER,ORD-T87D0TWV-3,551134,INR,2026-08-16,2026-08-23T14:58:05.996Z,MERCHANT_LEDGER_SPLIT: 5511.34 INR,"{""reference"":""ORD-T87D0TWV-3""}"
tx_crrxl3zcxof,MERCHANT_LEDGER,ORD-Y2VT9ID0,1989801,INR,2026-07-10,2026-08-23T12:29:15.996Z,MERCHANT_INVOICE: 19898.01 INR,"{""reference"":""ORD-Y2VT9ID0""}"
tx_3wuq931ppfe,MERCHANT_LEDGER,ORD-B846KPL8,889223,INR,2026-07-21,2026-08-22T20:32:56.996Z,MERCHANT_INVOICE: 8892.23 INR,"{""reference"":""ORD-B846KPL8""}"
tx_lnngphcbhas,MERCHANT_LEDGER,ORD-Y8QZ9V0P,3861848,INR,2026-07-29,2026-08-23T18:26:58.996Z,MERCHANT_INVOICE: 38618.48 INR,"{""reference"":""ORD-Y8QZ9V0P""}"
tx_tvlaj7t5jul,MERCHANT_LEDGER,ORD-UFJLRH8C,2515933,INR,2026-07-16,2026-08-23T05:40:47.996Z,MERCHANT_INVOICE: 25159.33 INR,"{""reference"":""ORD-UFJLRH8C""}"
tx_ez7siom3199,MERCHANT_LEDGER,ORD-WNXCD31Z,1415617,INR,2026-07-13,2026-08-23T16:02:01.996Z,MERCHANT_INVOICE: 14156.17 INR,"{""reference"":""ORD-WNXCD31Z""}"
tx_7088gfym5hj,MERCHANT_LEDGER,ORD-C0BU9JEF,3244370,INR,2026-07-30,2026-08-23T07:31:44.996Z,MERCHANT_INVOICE: 32443.7 INR,"{""reference"":""ORD-C0BU9JEF""}"
tx_ltooodj9kih,MERCHANT_LEDGER,ORD-U8G4ARU1,2789912,INR,2026-08-14,2026-08-22T21:10:20.996Z,MERCHANT_INVOICE: 27899.12 INR,"{""reference"":""ORD-U8G4ARU1""}"
tx_l01zuqucjlg,MERCHANT_LEDGER,ORD-VUVWMYLN-1,189664,INR,2026-08-16,2026-08-23T09:15:47.996Z,MERCHANT_LEDGER_SPLIT: 1896.64 INR,"{""reference"":""ORD-VUVWMYLN-1""}"
tx_9nau0fpec2o,MERCHANT_LEDGER,ORD-VUVWMYLN-2,189664,INR,2026-08-16,2026-08-23T18:28:06.996Z,MERCHANT_LEDGER_SPLIT: 1896.64 INR,"{""reference"":""ORD-VUVWMYLN-2""}"
tx_kmhvpltz6fi,MERCHANT_LEDGER,ORD-VUVWMYLN-3,189664,INR,2026-08-16,2026-08-23T06:36:48.996Z,MERCHANT_LEDGER_SPLIT: 1896.64 INR,"{""reference"":""ORD-VUVWMYLN-3""}"
tx_x1d9dbvfxrm,MERCHANT_LEDGER,ORD-VUVWMYLN-4,189664,INR,2026-08-16,2026-08-23T04:00:59.996Z,MERCHANT_LEDGER_SPLIT: 1896.64 INR,"{""reference"":""ORD-VUVWMYLN-4""}"
tx_bb8lz0hs18c,MERCHANT_LEDGER,ORD-VUVWMYLN-5,189665,INR,2026-08-16,2026-08-23T08:16:57.996Z,MERCHANT_LEDGER_SPLIT: 1896.65 INR,"{""reference"":""ORD-VUVWMYLN-5""}"
tx_awkj15tlxgb,MERCHANT_LEDGER,ORD-S60MSU2N,3458172,INR,2026-07-22,2026-08-23T07:43:15.996Z,MERCHANT_INVOICE: 34581.72 INR,"{""reference"":""ORD-S60MSU2N""}"
tx_e0ykb9jarf,MERCHANT_LEDGER,ORD-83QONKF6,3564348,INR,2026-07-12,2026-08-23T10:00:20.996Z,MERCHANT_INVOICE: 35643.48 INR,"{""reference"":""ORD-83QONKF6""}"
tx_w2rthdywulq,MERCHANT_LEDGER,ORD-0CSWHJ98,3067693,INR,2026-07-27,2026-08-23T14:45:44.996Z,MERCHANT_INVOICE: 30676.93 INR,"{""reference"":""ORD-0CSWHJ98""}"
